Date,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,subject10,subject11,subject12,subject13,subject14,subject15,subject16,subject17,subject18,subject19,subject20,subject21,subject22,subject23,subject24
2015-12-30,0.7582417582,3.747252747,3.418681319,2.924175824,3.924175824,4,2.775824176,0,2.017582418,2.764835165,0,3.148351648,2.028571429,3.494505495,0.6824175824,2.241758242,0,3.823076923,0.6824175824,3.3,3.924175824,2.952747253,2.775824176,4
2015-12-30,0.7612387612,3.746253746,3.416383616,2.923876124,3.923876124,4,2.776123876,0,2.014885115,2.761138861,0,3.147752248,2.02987013,3.492507493,0.6851148851,2.238761239,0,3.822377622,0.6851148851,3.3,3.923876124,2.953746254,2.776123876,4
2015-12-30,0.7642357642,3.745254745,3.414085914,2.923576424,3.923576424,4,2.776423576,0,2.012187812,2.757442557,0,3.147152847,2.031168831,3.490509491,0.6878121878,2.235764236,0,3.821678322,0.6878121878,3.3,3.923576424,2.954745255,2.776423576,4
2015-12-30,0.7672327672,3.744255744,3.411788212,2.923276723,3.923276723,4,2.776723277,0,2.009490509,2.753746254,0,3.146553447,2.032467532,3.488511489,0.6905094905,2.232767233,0,3.820979021,0.6905094905,3.3,3.923276723,2.955744256,2.776723277,4
2015-12-30,0.7702297702,3.743256743,3.409490509,2.922977023,3.922977023,4,2.777022977,0,2.006793207,2.75004995,0,3.145954046,2.033766234,3.486513487,0.6932067932,2.22977023,0,3.82027972,0.6932067932,3.3,3.922977023,2.956743257,2.777022977,4
2015-12-30,0.7732267732,3.742257742,3.407192807,2.922677323,3.922677323,4,2.777322677,0,2.004095904,2.746353646,0,3.145354645,2.035064935,3.484515485,0.6959040959,2.226773227,0,3.81958042,0.6959040959,3.3,3.922677323,2.957742258,2.777322677,4
2015-12-30,0.7762237762,3.741258741,3.404895105,2.922377622,3.922377622,4,2.777622378,0,2.001398601,2.742657343,0,3.144755245,2.036363636,3.482517483,0.6986013986,2.223776224,0,3.818881119,0.6986013986,3.3,3.922377622,2.958741259,2.777622378,4
2015-12-30,0.7792207792,3.74025974,3.402597403,2.922077922,3.922077922,4,2.777922078,0,1.998701299,2.738961039,0,3.144155844,2.037662338,3.480519481,0.7012987013,2.220779221,0,3.818181818,0.7012987013,3.3,3.922077922,2.95974026,2.777922078,4
2015-12-30,0.7822177822,3.739260739,3.4002997,2.921778222,3.921778222,4,2.778221778,0,1.996003996,2.735264735,0,3.143556444,2.038961039,3.478521479,0.703996004,2.217782218,0,3.817482517,0.703996004,3.3,3.921778222,2.960739261,2.778221778,4
2015-12-30,0.7852147852,3.738261738,3.398001998,2.921478521,3.921478521,4,2.778521479,0,1.993306693,2.731568432,0,3.142957043,2.04025974,3.476523477,0.7066933067,2.214785215,0,3.816783217,0.7066933067,3.3,3.921478521,2.961738262,2.778521479,4
2015-12-30,0.7882117882,3.737262737,3.395704296,2.921178821,3.921178821,4,2.778821179,0,1.990609391,2.727872128,0,3.142357642,2.041558442,3.474525475,0.7093906094,2.211788212,0,3.816083916,0.7093906094,3.3,3.921178821,2.962737263,2.778821179,4
2015-12-30,0.7912087912,3.736263736,3.393406593,2.920879121,3.920879121,4,2.779120879,0,1.987912088,2.724175824,0,3.141758242,2.042857143,3.472527473,0.7120879121,2.208791209,0,3.815384615,0.7120879121,3.3,3.920879121,2.963736264,2.779120879,4
2015-12-30,0.7942057942,3.735264735,3.391108891,2.920579421,3.920579421,4,2.779420579,0,1.985214785,2.72047952,0,3.141158841,2.044155844,3.470529471,0.7147852148,2.205794206,0,3.814685315,0.7147852148,3.3,3.920579421,2.964735265,2.779420579,4
2015-12-30,0.7972027972,3.734265734,3.388811189,2.92027972,3.92027972,4,2.77972028,0,1.982517483,2.716783217,0,3.140559441,2.045454545,3.468531469,0.7174825175,2.202797203,0,3.813986014,0.7174825175,3.3,3.92027972,2.965734266,2.77972028,4
2015-12-30,0.8001998002,3.733266733,3.386513487,2.91998002,3.91998002,4,2.78001998,0,1.97982018,2.713086913,0,3.13996004,2.046753247,3.466533467,0.7201798202,2.1998002,0,3.813286713,0.7201798202,3.3,3.91998002,2.966733267,2.78001998,4
2015-12-30,0.8031968032,3.732267732,3.384215784,2.91968032,3.91968032,4,2.78031968,0,1.977122877,2.709390609,0,3.139360639,2.048051948,3.464535465,0.7228771229,2.196803197,0,3.812587413,0.7228771229,3.3,3.91968032,2.967732268,2.78031968,4
2015-12-30,0.8061938062,3.731268731,3.381918082,2.919380619,3.919380619,4,2.780619381,0,1.974425574,2.705694306,0,3.138761239,2.049350649,3.462537463,0.7255744256,2.193806194,0,3.811888112,0.7255744256,3.3,3.919380619,2.968731269,2.780619381,4
2015-12-30,0.8091908092,3.73026973,3.37962038,2.919080919,3.919080919,4,2.780919081,0,1.971728272,2.701998002,0,3.138161838,2.050649351,3.460539461,0.7282717283,2.190809191,0,3.811188811,0.7282717283,3.3,3.919080919,2.96973027,2.780919081,4
2015-12-30,0.8121878122,3.729270729,3.377322677,2.918781219,3.918781219,4,2.781218781,0,1.969030969,2.698301698,0,3.137562438,2.051948052,3.458541459,0.730969031,2.187812188,0,3.81048951,0.730969031,3.3,3.918781219,2.970729271,2.781218781,4
2015-12-30,0.8151848152,3.728271728,3.375024975,2.918481518,3.918481518,4,2.781518482,0,1.966333666,2.694605395,0,3.136963037,2.053246753,3.456543457,0.7336663337,2.184815185,0,3.80979021,0.7336663337,3.3,3.918481518,2.971728272,2.781518482,4
2015-12-30,0.8181818182,3.727272727,3.372727273,2.918181818,3.918181818,4,2.781818182,0,1.963636364,2.690909091,0,3.136363636,2.054545455,3.454545455,0.7363636364,2.181818182,0,3.809090909,0.7363636364,3.3,3.918181818,2.972727273,2.781818182,4
2015-12-30,0.8211788212,3.726273726,3.37042957,2.917882118,3.917882118,4,2.782117882,0,1.960939061,2.687212787,0,3.135764236,2.055844156,3.452547453,0.7390609391,2.178821179,0,3.808391608,0.7390609391,3.3,3.917882118,2.973726274,2.782117882,4
2015-12-30,0.8241758242,3.725274725,3.368131868,2.917582418,3.917582418,4,2.782417582,0,1.958241758,2.683516484,0,3.135164835,2.057142857,3.450549451,0.7417582418,2.175824176,0,3.807692308,0.7417582418,3.3,3.917582418,2.974725275,2.782417582,4
2015-12-30,0.8271728272,3.724275724,3.365834166,2.917282717,3.917282717,4,2.782717283,0,1.955544456,2.67982018,0,3.134565435,2.058441558,3.448551449,0.7444555445,2.172827173,0,3.806993007,0.7444555445,3.3,3.917282717,2.975724276,2.782717283,4
2015-12-30,0.8301698302,3.723276723,3.363536464,2.916983017,3.916983017,4,2.783016983,0,1.952847153,2.676123876,0,3.133966034,2.05974026,3.446553447,0.7471528472,2.16983017,0,3.806293706,0.7471528472,3.3,3.916983017,2.976723277,2.783016983,4
2015-12-30,0.8331668332,3.722277722,3.361238761,2.916683317,3.916683317,4,2.783316683,0,1.95014985,2.672427572,0,3.133366633,2.061038961,3.444555445,0.7498501499,2.166833167,0,3.805594406,0.7498501499,3.3,3.916683317,2.977722278,2.783316683,4
2015-12-30,0.8361638362,3.721278721,3.358941059,2.916383616,3.916383616,4,2.783616384,0,1.947452547,2.668731269,0,3.132767233,2.062337662,3.442557443,0.7525474525,2.163836164,0,3.804895105,0.7525474525,3.3,3.916383616,2.978721279,2.783616384,4
2015-12-30,0.8391608392,3.72027972,3.356643357,2.916083916,3.916083916,4,2.783916084,0,1.944755245,2.665034965,0,3.132167832,2.063636364,3.440559441,0.7552447552,2.160839161,0,3.804195804,0.7552447552,3.3,3.916083916,2.97972028,2.783916084,4
2015-12-30,0.8421578422,3.719280719,3.354345654,2.915784216,3.915784216,4,2.784215784,0,1.942057942,2.661338661,0,3.131568432,2.064935065,3.438561439,0.7579420579,2.157842158,0,3.803496503,0.7579420579,3.3,3.915784216,2.980719281,2.784215784,4
2015-12-30,0.8451548452,3.718281718,3.352047952,2.915484515,3.915484515,4,2.784515485,0,1.939360639,2.657642358,0,3.130969031,2.066233766,3.436563437,0.7606393606,2.154845155,0,3.802797203,0.7606393606,3.3,3.915484515,2.981718282,2.784515485,4
2015-12-30,0.8481518482,3.717282717,3.34975025,2.915184815,3.915184815,4,2.784815185,0,1.936663337,2.653946054,0,3.13036963,2.067532468,3.434565435,0.7633366633,2.151848152,0,3.802097902,0.7633366633,3.3,3.915184815,2.982717283,2.784815185,4
2015-12-30,0.8511488511,3.716283716,3.347452547,2.914885115,3.914885115,4,2.785114885,0,1.933966034,2.65024975,0,3.12977023,2.068831169,3.432567433,0.766033966,2.148851149,0,3.801398601,0.766033966,3.3,3.914885115,2.983716284,2.785114885,4
2015-12-30,0.8541458541,3.715284715,3.345154845,2.914585415,3.914585415,4,2.785414585,0,1.931268731,2.646553447,0,3.129170829,2.07012987,3.430569431,0.7687312687,2.145854146,0,3.800699301,0.7687312687,3.3,3.914585415,2.984715285,2.785414585,4
2015-12-30,0.8571428571,3.714285714,3.342857143,2.914285714,3.914285714,4,2.785714286,0,1.928571429,2.642857143,0,3.128571429,2.071428571,3.428571429,0.7714285714,2.142857143,0,3.8,0.7714285714,3.3,3.914285714,2.985714286,2.785714286,4
2015-12-30,0.8601398601,3.713286713,3.340559441,2.913986014,3.913986014,4,2.786013986,0,1.925874126,2.639160839,0,3.127972028,2.072727273,3.426573427,0.7741258741,2.13986014,0,3.799300699,0.7741258741,3.3,3.913986014,2.986713287,2.786013986,4
2015-12-30,0.8631368631,3.712287712,3.338261738,2.913686314,3.913686314,4,2.786313686,0,1.923176823,2.635464535,0,3.127372627,2.074025974,3.424575425,0.7768231768,2.136863137,0,3.798601399,0.7768231768,3.3,3.913686314,2.987712288,2.786313686,4
2015-12-30,0.8661338661,3.711288711,3.335964036,2.913386613,3.913386613,4,2.786613387,0,1.92047952,2.631768232,0,3.126773227,2.075324675,3.422577423,0.7795204795,2.133866134,0,3.797902098,0.7795204795,3.3,3.913386613,2.988711289,2.786613387,4
2015-12-30,0.8691308691,3.71028971,3.333666334,2.913086913,3.913086913,4,2.786913087,0,1.917782218,2.628071928,0,3.126173826,2.076623377,3.420579421,0.7822177822,2.130869131,0,3.797202797,0.7822177822,3.3,3.913086913,2.98971029,2.786913087,4
2015-12-30,0.8721278721,3.709290709,3.331368631,2.912787213,3.912787213,4,2.787212787,0,1.915084915,2.624375624,0,3.125574426,2.077922078,3.418581419,0.7849150849,2.127872128,0,3.796503497,0.7849150849,3.3,3.912787213,2.990709291,2.787212787,4
2015-12-30,0.8751248751,3.708291708,3.329070929,2.912487512,3.912487512,4,2.787512488,0,1.912387612,2.620679321,0,3.124975025,2.079220779,3.416583417,0.7876123876,2.124875125,0,3.795804196,0.7876123876,3.3,3.912487512,2.991708292,2.787512488,4
2015-12-30,0.8781218781,3.707292707,3.326773227,2.912187812,3.912187812,4,2.787812188,0,1.90969031,2.616983017,0,3.124375624,2.080519481,3.414585415,0.7903096903,2.121878122,0,3.795104895,0.7903096903,3.3,3.912187812,2.992707293,2.787812188,4
2015-12-30,0.8811188811,3.706293706,3.324475524,2.911888112,3.911888112,4,2.788111888,0,1.906993007,2.613286713,0,3.123776224,2.081818182,3.412587413,0.793006993,2.118881119,0,3.794405594,0.793006993,3.3,3.911888112,2.993706294,2.788111888,4
2015-12-30,0.8841158841,3.705294705,3.322177822,2.911588412,3.911588412,4,2.788411588,0,1.904295704,2.60959041,0,3.123176823,2.083116883,3.410589411,0.7957042957,2.115884116,0,3.793706294,0.7957042957,3.3,3.911588412,2.994705295,2.788411588,4
2015-12-30,0.8871128871,3.704295704,3.31988012,2.911288711,3.911288711,4,2.788711289,0,1.901598402,2.605894106,0,3.122577423,2.084415584,3.408591409,0.7984015984,2.112887113,0,3.793006993,0.7984015984,3.3,3.911288711,2.995704296,2.788711289,4
2015-12-30,0.8901098901,3.703296703,3.317582418,2.910989011,3.910989011,4,2.789010989,0,1.898901099,2.602197802,0,3.121978022,2.085714286,3.406593407,0.8010989011,2.10989011,0,3.792307692,0.8010989011,3.3,3.910989011,2.996703297,2.789010989,4
2015-12-30,0.8931068931,3.702297702,3.315284715,2.910689311,3.910689311,4,2.789310689,0,1.896203796,2.598501499,0,3.121378621,2.087012987,3.404595405,0.8037962038,2.106893107,0,3.791608392,0.8037962038,3.3,3.910689311,2.997702298,2.789310689,4
2015-12-30,0.8961038961,3.701298701,3.312987013,2.91038961,3.91038961,4,2.78961039,0,1.893506494,2.594805195,0,3.120779221,2.088311688,3.402597403,0.8064935065,2.103896104,0,3.790909091,0.8064935065,3.3,3.91038961,2.998701299,2.78961039,4
2015-12-30,0.8991008991,3.7002997,3.310689311,2.91008991,3.91008991,4,2.78991009,0,1.890809191,2.591108891,0,3.12017982,2.08961039,3.400599401,0.8091908092,2.100899101,0,3.79020979,0.8091908092,3.3,3.91008991,2.9997003,2.78991009,4
2015-12-30,0.9020979021,3.699300699,3.308391608,2.90979021,3.90979021,4,2.79020979,0,1.888111888,2.587412587,0,3.11958042,2.090909091,3.398601399,0.8118881119,2.097902098,0,3.78951049,0.8118881119,3.3,3.90979021,3.000699301,2.79020979,4
2015-12-30,0.9050949051,3.698301698,3.306093906,2.909490509,3.909490509,4,2.790509491,0,1.885414585,2.583716284,0,3.118981019,2.092207792,3.396603397,0.8145854146,2.094905095,0,3.788811189,0.8145854146,3.3,3.909490509,3.001698302,2.790509491,4
2015-12-30,0.9080919081,3.697302697,3.303796204,2.909190809,3.909190809,4,2.790809191,0,1.882717283,2.58001998,0,3.118381618,2.093506494,3.394605395,0.8172827173,2.091908092,0,3.788111888,0.8172827173,3.3,3.909190809,3.002697303,2.790809191,4
2015-12-30,0.9110889111,3.696303696,3.301498501,2.908891109,3.908891109,4,2.791108891,0,1.88001998,2.576323676,0,3.117782218,2.094805195,3.392607393,0.81998002,2.088911089,0,3.787412587,0.81998002,3.3,3.908891109,3.003696304,2.791108891,4
2015-12-30,0.9140859141,3.695304695,3.299200799,2.908591409,3.908591409,4,2.791408591,0,1.877322677,2.572627373,0,3.117182817,2.096103896,3.390609391,0.8226773227,2.085914086,0,3.786713287,0.8226773227,3.3,3.908591409,3.004695305,2.791408591,4
2015-12-30,0.9170829171,3.694305694,3.296903097,2.908291708,3.908291708,4,2.791708292,0,1.874625375,2.568931069,0,3.116583417,2.097402597,3.388611389,0.8253746254,2.082917083,0,3.786013986,0.8253746254,3.3,3.908291708,3.005694306,2.791708292,4
2015-12-30,0.9200799201,3.693306693,3.294605395,2.907992008,3.907992008,4,2.792007992,0,1.871928072,2.565234765,0,3.115984016,2.098701299,3.386613387,0.8280719281,2.07992008,0,3.785314685,0.8280719281,3.3,3.907992008,3.006693307,2.792007992,4
2015-12-30,0.9230769231,3.692307692,3.292307692,2.907692308,3.907692308,4,2.792307692,0,1.869230769,2.561538462,0,3.115384615,2.1,3.384615385,0.8307692308,2.076923077,0,3.784615385,0.8307692308,3.3,3.907692308,3.007692308,2.792307692,4
2015-12-30,0.9260739261,3.691308691,3.29000999,2.907392607,3.907392607,4,2.792607393,0,1.866533467,2.557842158,0,3.114785215,2.101298701,3.382617383,0.8334665335,2.073926074,0,3.783916084,0.8334665335,3.3,3.907392607,3.008691309,2.792607393,4
2015-12-30,0.9290709291,3.69030969,3.287712288,2.907092907,3.907092907,4,2.792907093,0,1.863836164,2.554145854,0,3.114185814,2.102597403,3.380619381,0.8361638362,2.070929071,0,3.783216783,0.8361638362,3.3,3.907092907,3.00969031,2.792907093,4
2015-12-30,0.9320679321,3.689310689,3.285414585,2.906793207,3.906793207,4,2.793206793,0,1.861138861,2.55044955,0,3.113586414,2.103896104,3.378621379,0.8388611389,2.067932068,0,3.782517483,0.8388611389,3.3,3.906793207,3.010689311,2.793206793,4
2015-12-30,0.9350649351,3.688311688,3.283116883,2.906493506,3.906493506,4,2.793506494,0,1.858441558,2.546753247,0,3.112987013,2.105194805,3.376623377,0.8415584416,2.064935065,0,3.781818182,0.8415584416,3.3,3.906493506,3.011688312,2.793506494,4
2015-12-30,0.9380619381,3.687312687,3.280819181,2.906193806,3.906193806,4,2.793806194,0,1.855744256,2.543056943,0,3.112387612,2.106493506,3.374625375,0.8442557443,2.061938062,0,3.781118881,0.8442557443,3.3,3.906193806,3.012687313,2.793806194,4
2015-12-30,0.9410589411,3.686313686,3.278521479,2.905894106,3.905894106,4,2.794105894,0,1.853046953,2.539360639,0,3.111788212,2.107792208,3.372627373,0.846953047,2.058941059,0,3.78041958,0.846953047,3.3,3.905894106,3.013686314,2.794105894,4
2015-12-30,0.9440559441,3.685314685,3.276223776,2.905594406,3.905594406,4,2.794405594,0,1.85034965,2.535664336,0,3.111188811,2.109090909,3.370629371,0.8496503497,2.055944056,0,3.77972028,0.8496503497,3.3,3.905594406,3.014685315,2.794405594,4
2015-12-30,0.9470529471,3.684315684,3.273926074,2.905294705,3.905294705,4,2.794705295,0,1.847652348,2.531968032,0,3.110589411,2.11038961,3.368631369,0.8523476523,2.052947053,0,3.779020979,0.8523476523,3.3,3.905294705,3.015684316,2.794705295,4
2015-12-30,0.95004995,3.683316683,3.271628372,2.904995005,3.904995005,4,2.795004995,0,1.844955045,2.528271728,0,3.10999001,2.111688312,3.366633367,0.855044955,2.04995005,0,3.778321678,0.855044955,3.3,3.904995005,3.016683317,2.795004995,4
2015-12-30,0.953046953,3.682317682,3.269330669,2.904695305,3.904695305,4,2.795304695,0,1.842257742,2.524575425,0,3.109390609,2.112987013,3.364635365,0.8577422577,2.046953047,0,3.777622378,0.8577422577,3.3,3.904695305,3.017682318,2.795304695,4
2015-12-30,0.956043956,3.681318681,3.267032967,2.904395604,3.904395604,4,2.795604396,0,1.83956044,2.520879121,0,3.108791209,2.114285714,3.362637363,0.8604395604,2.043956044,0,3.776923077,0.8604395604,3.3,3.904395604,3.018681319,2.795604396,4
2015-12-30,0.959040959,3.68031968,3.264735265,2.904095904,3.904095904,4,2.795904096,0,1.836863137,2.517182817,0,3.108191808,2.115584416,3.360639361,0.8631368631,2.040959041,0,3.776223776,0.8631368631,3.3,3.904095904,3.01968032,2.795904096,4
2015-12-30,0.962037962,3.679320679,3.262437562,2.903796204,3.903796204,4,2.796203796,0,1.834165834,2.513486513,0,3.107592408,2.116883117,3.358641359,0.8658341658,2.037962038,0,3.775524476,0.8658341658,3.3,3.903796204,3.020679321,2.796203796,4
2015-12-30,0.965034965,3.678321678,3.26013986,2.903496503,3.903496503,4,2.796503497,0,1.831468531,2.50979021,0,3.106993007,2.118181818,3.356643357,0.8685314685,2.034965035,0,3.774825175,0.8685314685,3.3,3.903496503,3.021678322,2.796503497,4
2015-12-30,0.968031968,3.677322677,3.257842158,2.903196803,3.903196803,4,2.796803197,0,1.828771229,2.506093906,0,3.106393606,2.119480519,3.354645355,0.8712287712,2.031968032,0,3.774125874,0.8712287712,3.3,3.903196803,3.022677323,2.796803197,4
2015-12-30,0.971028971,3.676323676,3.255544456,2.902897103,3.902897103,4,2.797102897,0,1.826073926,2.502397602,0,3.105794206,2.120779221,3.352647353,0.8739260739,2.028971029,0,3.773426573,0.8739260739,3.3,3.902897103,3.023676324,2.797102897,4
2015-12-30,0.974025974,3.675324675,3.253246753,2.902597403,3.902597403,4,2.797402597,0,1.823376623,2.498701299,0,3.105194805,2.122077922,3.350649351,0.8766233766,2.025974026,0,3.772727273,0.8766233766,3.3,3.902597403,3.024675325,2.797402597,4
2015-12-30,0.977022977,3.674325674,3.250949051,2.902297702,3.902297702,4,2.797702298,0,1.820679321,2.495004995,0,3.104595405,2.123376623,3.348651349,0.8793206793,2.022977023,0,3.772027972,0.8793206793,3.3,3.902297702,3.025674326,2.797702298,4
2015-12-30,0.98001998,3.673326673,3.248651349,2.901998002,3.901998002,4,2.798001998,0,1.817982018,2.491308691,0,3.103996004,2.124675325,3.346653347,0.882017982,2.01998002,0,3.771328671,0.882017982,3.3,3.901998002,3.026673327,2.798001998,4
2015-12-30,0.983016983,3.672327672,3.246353646,2.901698302,3.901698302,4,2.798301698,0,1.815284715,2.487612388,0,3.103396603,2.125974026,3.344655345,0.8847152847,2.016983017,0,3.770629371,0.8847152847,3.3,3.901698302,3.027672328,2.798301698,4
2015-12-30,0.986013986,3.671328671,3.244055944,2.901398601,3.901398601,4,2.798601399,0,1.812587413,2.483916084,0,3.102797203,2.127272727,3.342657343,0.8874125874,2.013986014,0,3.76993007,0.8874125874,3.3,3.901398601,3.028671329,2.798601399,4
2015-12-30,0.989010989,3.67032967,3.241758242,2.901098901,3.901098901,4,2.798901099,0,1.80989011,2.48021978,0,3.102197802,2.128571429,3.340659341,0.8901098901,2.010989011,0,3.769230769,0.8901098901,3.3,3.901098901,3.02967033,2.798901099,4
2015-12-30,0.992007992,3.669330669,3.239460539,2.900799201,3.900799201,4,2.799200799,0,1.807192807,2.476523477,0,3.101598402,2.12987013,3.338661339,0.8928071928,2.007992008,0,3.768531469,0.8928071928,3.3,3.900799201,3.030669331,2.799200799,4
2015-12-30,0.995004995,3.668331668,3.237162837,2.9004995,3.9004995,4,2.7995005,0,1.804495504,2.472827173,0,3.100999001,2.131168831,3.336663337,0.8955044955,2.004995005,0,3.767832168,0.8955044955,3.3,3.9004995,3.031668332,2.7995005,4
2015-12-30,0.998001998,3.667332667,3.234865135,2.9001998,3.9001998,4,2.7998002,0,1.801798202,2.469130869,0,3.1003996,2.132467532,3.334665335,0.8982017982,2.001998002,0,3.767132867,0.8982017982,3.3,3.9001998,3.032667333,2.7998002,4
2015-12-30,1.000999001,3.666333666,3.232567433,2.8999001,3.8999001,4,2.8000999,0,1.799100899,2.465434565,0,3.0998002,2.133766234,3.332667333,0.9008991009,1.999000999,0,3.766433566,0.9008991009,3.3,3.8999001,3.033666334,2.8000999,4
